X,Y,OBJECTID,BearID,ReportDate,RelDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
318589.510000002,648341.0859,15941,Bear-0000018159,2016/06/01 00:00:00+00,2016/07/29 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.83949,-84.84367,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,110,5, ,0,613, ,613, ,R613, , ,
326416.1446,664959.9795,15942,Bear-0000018160,2016/06/01 00:00:00+00,2016/07/29 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.98965,-84.76363,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,305,7,0,0,722, ,722, ,R722, , ,
316107.8825,651260.3364,15943,Bear-0000018161,2016/06/01 00:00:00+00,2016/07/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.86563,-84.8696,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,165,3,0,0,723, ,723, ,R723, , ,
329339.9395,655902.5303,15944,Bear-0000018162,2016/06/01 00:00:00+00,2016/08/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.90822,-84.73273,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,96,3,0,0,614, ,614, ,R614, , ,
324332.784899998,649961.7853,15945,Bear-0000018172,2016/06/01 00:00:00+00,2016/07/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85443,-84.78426,Research, , ,Snare,No,Released On-Site, ,Male,Adult,160,0,0,0,702, ,702, ,R702,R702, ,
330120.976399999,647346.3278,15946,Bear-0000018173,2016/06/01 00:00:00+00,2016/08/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.83119,-84.72411,Research, , ,Snare,No,Released On-Site, ,Male,Juvenile,190,0,0,0,703, ,703, ,R703, , ,
341024.6631,656601.5027,15947,Bear-0000019375,2016/06/01 00:00:00+00,2018/03/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91509,-84.6116,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,5,0, ,0, , , , , , , ,
339987.333799999,652637.931,15948,Bear-0000019376,2016/06/01 00:00:00+00,2018/04/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.87934,-84.62215,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,3,0, ,0, , , , , , , ,
339987.333799999,652637.931,15949,Bear-0000019377,2016/06/01 00:00:00+00,2018/04/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.87934,-84.62215,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,4,0, ,0, , , , , , , ,
339987.333799999,652637.931,15950,Bear-0000019378,2016/06/01 00:00:00+00,2018/04/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.87934,-84.62215,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,3,0, ,0, , , , , , , ,
275267.617400002,636872.2132,15951,Bear-0000019380,2016/06/01 00:00:00+00,2018/03/30 00:00:00+00,Northwest,East Panhandle,Gulf, ,Carrabelle,32322,29.73281,-85.29135,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,6,0, ,0, , , , , , , ,
352146.2621,660779.9809,15952,Bear-0000019381,2016/06/01 00:00:00+00,2018/03/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95318,-84.49644,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,5,0, ,0, , , , , , , ,
352146.2621,660779.9809,15953,Bear-0000019382,2016/06/01 00:00:00+00,2018/03/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95318,-84.49644,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,6,0, ,0, , , , , , , ,
328508.088100001,656128.4206,15954,Bear-0000019654,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91021,-84.74137,Research, , ,Free Ranging, ,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
328508.088100001,656128.4206,15955,Bear-0000019655,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91021,-84.74137,Research, , ,Free Ranging, ,Released On-Site, ,Male,Cub,5,0, ,0, , , , , , , ,
328508.088100001,656128.4206,15956,Bear-0000019656,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91021,-84.74137,Research, , ,Free Ranging, ,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
320563.081900001,665543.836,15957,Bear-0000019648,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.99457,-84.82441,Research, , ,Free Ranging, ,Released On-Site, ,Female,Cub,4,0, ,0, , , , , , , ,
318238.440200001,662675.5458,15958,Bear-0000019649,2016/06/01 00:00:00+00,2019/03/29 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.96859,-84.84833,Research, , ,Free Ranging, ,Released On-Site, ,Male,Cub,1,0, ,0, , , , , , , ,
329302.332699999,651684.1722,15959,Bear-0000019650,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.87022,-84.73286,Research, , ,Free Ranging, ,Released On-Site, ,Female,Cub,8,0, ,0, , , , , , , ,
327107.659899998,653106.2124,15960,Bear-0000019651,2016/06/01 00:00:00+00,2019/03/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88291,-84.7557,Research, , ,Free Ranging, ,Released On-Site, ,Male,Cub,5,0, ,0, , , , , , , ,
327107.659899998,653106.2124,15961,Bear-0000019652,2016/06/01 00:00:00+00,2019/03/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88291,-84.7557,Research, , ,Free Ranging, ,Released On-Site, ,Male,Cub,6,0, ,0, , , , , , , ,
327107.659899998,653106.2124,15962,Bear-0000019653,2016/06/01 00:00:00+00,2019/03/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88291,-84.7557,Research, , ,Free Ranging, ,Released On-Site, ,Male,Cub,5,0, ,0, , , , , , , ,
359045.412599999,659994.8957,15963,Bear-0000019135,2016/06/01 00:00:00+00,2018/07/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.94634,-84.42484,Research, , ,Culvert,Yes,Released On-Site with Workup, ,Female,Adult,200,8,0,0,645, ,645, ,R645, , ,
346219.485300001,659197.875,15964,Bear-0000018453,2016/06/01 00:00:00+00,2017/06/10 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.9387,-84.55785,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,250,5,0,0,732, ,732, ,R732, , ,
346391.792300001,698136.2556,15965,Bear-0000019127,2016/06/01 00:00:00+00,2018/07/16 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Carrabelle,32322,30.2895,-84.55789,Research, , ,Snare,Yes,Released On-Site with Workup, ,Female,Adult,125,5,0,0,641, ,641, ,R641, , ,
353258.078299999,663083.4551,15966,Bear-0000019136,2016/06/01 00:00:00+00,2018/08/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.97397,-84.485,Research, , ,Culvert,Yes,Released On-Site with Workup, ,Female,Adult,130,3,0,0,646, ,646, ,R646, , ,
344515.5689,656222.7982,15967,Bear-0000018468,2016/06/01 00:00:00+00,2017/06/11 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91183,-84.57538,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,200,5,Unknown,0,618, ,618, ,R618, , ,
348324.930100001,659617.0412,15968,Bear-0000018469,2016/06/01 00:00:00+00,2017/06/11 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.94256,-84.53603,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,150,8,0,0,619, ,619, ,R619, , ,
350035.0559,681803.0432,15969,Bear-0000019128,2016/06/01 00:00:00+00,2018/07/16 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Carrabelle,32322,30.14249,-84.51926,Research, , ,Snare,Yes,Released On-Site with Workup, ,Male,Juvenile,115,2, ,0,749, ,749, ,R749, , ,
350270.8598,683652.4011,15970,Bear-0000019129,2016/06/01 00:00:00+00,2018/07/17 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Carrabelle,32322,30.15916,-84.51689,Research, , ,Snare,Yes,Released On-Site with Workup, ,Female,Adult,125,5,0,0,642, ,642, ,R642, , ,
325041.835000001,653005.8156,15971,Bear-0000019130,2016/06/01 00:00:00+00,2018/07/20 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88189,-84.77711,Research, , ,Culvert,No,Released On-Site with Workup, ,Female,Adult,160,11,0,0,772, ,772, ,R608, , ,
340224.325399999,653537.0698,15972,Bear-0000018472,2016/06/01 00:00:00+00,2017/06/13 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88745,-84.61974,Research, , ,Culvert,Yes,Released On-Site, ,Female,Adult,135,6,Unknown,0,621, ,621, ,R621, , ,
342432.3979,654382.0997,15973,Bear-0000018473,2016/06/01 00:00:00+00,2017/06/13 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89516,-84.59689,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,75,0,0,0,735, ,735, ,R735, , ,
342432.3979,654382.0997,15974,Bear-0000018474,2016/06/01 00:00:00+00,2017/06/13 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89516,-84.59689,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,180,2,0,1,622, ,622, ,R622, , ,
346841.93,657609.8227,15975,Bear-0000018475,2016/06/01 00:00:00+00,2017/06/13 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92442,-84.55132,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,164,4,0,0,733, ,733, ,R733, , ,
349443.719300002,659053.8427,15976,Bear-0000018470,2016/06/01 00:00:00+00,2017/06/11 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93753,-84.5244,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,330,5,0,0,734, ,734, ,R734, , ,
340224.325399999,653537.0698,15977,Bear-0000018471,2016/06/01 00:00:00+00,2017/06/11 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88745,-84.61974,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,105,3,0,0,620, ,620, ,R620, , ,
345235.693100002,699360.2046,15978,Bear-0000019131,2016/06/01 00:00:00+00,2018/07/24 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Carrabelle,32322,30.30048,-84.56998,Research, , ,Snare,Yes,Released On-Site with Workup, ,Female,Adult,125,4,0,0,643, ,643, ,R643, , ,
351963.8334,684525.6385,15979,Bear-0000019132,2016/06/01 00:00:00+00,2018/07/25 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Carrabelle,32322,30.16709,-84.49933,Research, , ,Snare,Yes,Released On-Site with Workup, ,Male,Adult,275,7, ,0,750, ,750, ,R750, , ,
346831.0678,699879.0242,15980,Bear-0000019133,2016/06/01 00:00:00+00,2018/07/26 00:00:00+00,Northwest,East Panhandle,Leon, ,Carrabelle,32322,30.30522,-84.5534,Research, , ,Snare,Yes,Released On-Site with Workup, ,Female,Adult,125,8,0,0,644, ,644, ,R644, , ,
347438.183600001,698990.6249,15981,Bear-0000019134,2016/06/01 00:00:00+00,2018/07/27 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Carrabelle,32322,30.29724,-84.54704,Research, , ,Snare,Yes,Released On-Site with Workup, ,Male,Adult,190,4, ,0,751, ,751, ,R751, , ,
275267.617400002,636872.2132,15982,Bear-0000019379,2016/06/01 00:00:00+00,2018/03/30 00:00:00+00,Northwest,East Panhandle,Gulf, ,Carrabelle,32322,29.73281,-85.29135,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,6,0, ,0, , , , , , , ,
326694.339200001,650524.2899,15983,Bear-0000019335,2016/06/01 00:00:00+00,2017/04/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85963,-84.75982,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,4,0, ,0, , , , , , , ,
330449.397700001,665204.3305,15984,Bear-0000019672,2016/06/01 00:00:00+00,2019/03/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.99207,-84.72179,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
347584.090700001,661481.9384,15985,Bear-0000019669,2016/06/01 00:00:00+00,2019/03/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95933,-84.5438,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4,0, ,0, , , , , , , ,
347584.090700001,661481.9384,15986,Bear-0000019670,2016/06/01 00:00:00+00,2019/03/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95933,-84.5438,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,5,0, ,0, , , , , , , ,
344299.717900001,655638.7663,15987,Bear-0000019671,2016/06/01 00:00:00+00,2019/03/29 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.90656,-84.57759,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,9,0, ,0, , , , , , , ,
330449.397700001,665204.3305,15988,Bear-0000019673,2016/06/01 00:00:00+00,2019/03/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.99207,-84.72179,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4,0, ,0, , , , , , , ,
323377.8211,662420.3883,15989,Bear-0000019674,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.9666,-84.79499,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,4,0, ,0, , , , , , , ,
323377.8211,662420.3883,15990,Bear-0000019675,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.9666,-84.79499,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4,0, ,0, , , , , , , ,
323377.8211,662420.3883,15991,Bear-0000019676,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.9666,-84.79499,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4,0, ,0, , , , , , , ,
351588.869800001,657172.1407,15992,Bear-0000019677,2016/06/01 00:00:00+00,2019/03/29 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92066,-84.50207,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,6,0, ,0, , , , , , , ,
353258.078299999,663083.4551,15993,Bear-0000019895,2016/06/01 00:00:00+00,2018/07/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.97397,-84.485,Research, , ,Snare,No,Released On-Site without Workup, ,Male,Juvenile,70,0, ,0,746, ,746, , , , ,
357893.691599999,658982.0577,15994,Bear-0000019896,2016/06/01 00:00:00+00,2018/08/04 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93718,-84.43675,Research, , ,Culvert,No,Released On-Site without Workup, ,Male,Juvenile,0,0, ,0,748, ,748, , , , ,
328480.5933,654282.4123,15995,Bear-0000019113,2016/06/01 00:00:00+00,2018/05/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89358,-84.74154,Research, , ,Culvert,No,Released On-Site with Workup, ,Female,Adult,145,0,0,1, ,774,602,774,R602, , ,
330553.3748,663869.3852,15996,Bear-0000019114,2016/06/01 00:00:00+00,2018/06/03 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.98005,-84.72063,Research, , ,Culvert,Yes,Released On-Site with Workup, ,Female,Adult,140,3,0,0,638, ,638, ,R638, , ,
328541.3004,656840.9309,15997,Bear-0000019115,2016/06/01 00:00:00+00,2018/06/05 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91663,-84.74107,Research, , ,Culvert,No,Released On-Site with Workup, ,Female,Adult,150,0,0,1,614, ,614, ,614, , ,
332716.166000001,658458.4593,15998,Bear-0000019116,2016/06/01 00:00:00+00,2018/06/08 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93142,-84.69787,Research, , ,Snare,Yes,Released On-Site with Workup, ,Male,Adult,175,4, ,0,743, ,743, ,R743, , ,
346526.609999999,657604.5759,15999,Bear-0000018435,2016/06/01 00:00:00+00,2017/05/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92436,-84.55459,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,110,2,0,0,726, ,726, ,R726, , ,
338944.903700002,652888.5798,16000,Bear-0000018436,2016/06/01 00:00:00+00,2017/05/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88155,-84.63297,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,75,2,0,0,727, ,727, ,R727, , ,
280693.456799999,633975.4283,16001,Bear-0000018437,2016/06/01 00:00:00+00,2017/06/02 00:00:00+00,Northwest,East Panhandle,Gulf, ,Carrabelle,32322,29.70722,-85.23488,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,125,2,0,0,728, ,728, ,R728, , ,
345220.129999999,659074.7743,16002,Bear-0000018487,2016/06/01 00:00:00+00,2017/06/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93755,-84.56821,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,107,2,0,0,627, ,627, ,R627, , ,
340876.761500001,652842.1854,16003,Bear-0000018491,2016/06/01 00:00:00+00,2017/06/29 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88122,-84.61294,Research, , ,Culvert,Yes,Released On-Site, ,Female,Adult,145,7,0,0,629, ,629, ,R629, , ,
346526.609999999,657604.5759,16004,Bear-0000018493,2016/06/01 00:00:00+00,2017/07/03 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92436,-84.55459,Research, , ,Culvert,Yes,Released On-Site, ,Male,Juvenile,235,2,0,0,740, ,740, ,R740, , ,
344714.975200001,655348.1931,16005,Bear-0000018494,2016/06/01 00:00:00+00,2017/07/03 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.90396,-84.57327,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,135,2,0,0,631, ,631, ,R631, , ,
347217.004900001,660866.3437,16006,Bear-0000018496,2016/06/01 00:00:00+00,2017/07/07 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95377,-84.54758,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,130,12,0,0,633, ,633, ,R633, , ,
346397.733800001,657677.3143,16007,Bear-0000018497,2016/06/01 00:00:00+00,2017/07/07 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92501,-84.55593,Research, , ,Cambrian,Yes,Released On-Site, ,Female,Adult,105,6,0,0,634, ,634, ,R634, , ,
346841.93,657609.8227,16008,Bear-0000018488,2016/06/01 00:00:00+00,2017/06/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92442,-84.55132,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,180,2,0,0,738, ,738, ,R738, , ,
344714.975200001,655348.1931,16009,Bear-0000018489,2016/06/01 00:00:00+00,2017/06/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.90396,-84.57327,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,105,2,0,0,628, ,628, ,R628, , ,
346526.609999999,657604.5759,16010,Bear-0000018490,2016/06/01 00:00:00+00,2017/06/29 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92436,-84.55459,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,405,7,0,0,739, ,739, ,R739, , ,
278755.231899999,637959.7937,16011,Bear-0000018492,2016/06/01 00:00:00+00,2017/06/30 00:00:00+00,Northwest,East Panhandle,Gulf, ,Carrabelle,32322,29.74293,-85.25536,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,145,5,0,0,630, ,630, ,R630, , ,
326694.339200001,650524.2899,16012,Bear-0000019287,2016/06/01 00:00:00+00,2017/04/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85963,-84.75982,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3,0, ,0, , , , , , , ,
326694.339200001,650524.2899,16013,Bear-0000019288,2016/06/01 00:00:00+00,2017/04/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85963,-84.75982,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,3,0, ,0, , , , , , , ,
348217.4045,659055.7906,16014,Bear-0000018495,2016/06/01 00:00:00+00,2017/07/06 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.9375,-84.53712,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,153,6,0,0,632, ,632, ,R632, , ,
318073.175099999,643143.3472,16015,Bear-0000019355,2016/06/01 00:00:00+00,2017/03/14 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.79264,-84.84865,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,5,0, ,0, , , , , , , ,
340224.325399999,653537.0698,16016,Bear-0000018537,2016/06/01 00:00:00+00,2017/05/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88745,-84.61974,Research, , ,Snare,No,Released On-Site, ,Female,Juvenile,65,0, ,0,617, ,617, ,R617, , ,
317161.959600002,649956.2637,16017,Bear-0000019358,2016/06/01 00:00:00+00,2017/03/18 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85395,-84.85858,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3,0, ,0, , , , , , , ,
325887.876400001,653638.8545,16018,Bear-0000019350,2016/06/01 00:00:00+00,2017/03/21 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88764,-84.76838,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
325887.876400001,653638.8545,16019,Bear-0000019351,2016/06/01 00:00:00+00,2017/03/21 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88764,-84.76838,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
325887.876400001,653638.8545,16020,Bear-0000019352,2016/06/01 00:00:00+00,2017/03/21 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.88764,-84.76838,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
330337.668499999,648424.1535,16021,Bear-0000019353,2016/06/01 00:00:00+00,2017/03/21 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.84091,-84.72193,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
330337.668499999,648424.1535,16022,Bear-0000019354,2016/06/01 00:00:00+00,2017/06/21 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.84091,-84.72193,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
318073.175099999,643143.3472,16023,Bear-0000019356,2016/06/01 00:00:00+00,2017/03/14 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.79264,-84.84865,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,5,0, ,0, , , , , , , ,
317161.959600002,649956.2637,16024,Bear-0000019357,2016/06/01 00:00:00+00,2017/03/18 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85395,-84.85858,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,3,0, ,0, , , , , , , ,
317161.959600002,649956.2637,16025,Bear-0000019359,2016/06/01 00:00:00+00,2017/03/18 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85395,-84.85858,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3,0, ,0, , , , , , , ,
328982.432300001,655947.9555,16026,Bear-0000019360,2016/06/01 00:00:00+00,2017/03/17 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.90861,-84.73644,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4,0, ,0, , , , , , , ,
339300.874699999,656674.5649,16027,Bear-0000019534,2016/06/01 00:00:00+00,2019/03/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91567,-84.62948,Research, , ,Free Ranging,Yes,OTHER,Permanent Captivity at Homosassa Springs SP,Male,Cub,5,0, ,0, , , , , , , ,
351588.869800001,657172.1407,16028,Bear-0000019678,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92066,-84.50207,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,7,0, ,0, , , , , , , ,
346420.413699999,698090.6204,16029,Bear-0000019679,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Carrabelle,32322,30.28909,-84.55759,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,7,0, ,0, , , , , , , ,
362505.246599998,659082.0707,16030,Bear-0000019680,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93822,-84.38892,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,6,0, ,0, , , , , , , ,
362505.246599998,659082.0707,16031,Bear-0000019681,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93822,-84.38892,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,6,0, ,0, , , , , , , ,
362505.246599998,659082.0707,16032,Bear-0000019682,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93822,-84.38892,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,6,0, ,0, , , , , , , ,
329793.2064,652310.7267,16033,Bear-0000019117,2016/06/01 00:00:00+00,2018/06/08 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.87589,-84.72781,Research, , ,Culvert,No,Released On-Site with Workup, ,Female,Adult,135,0,0,0,600,775,600,775,R600,R600, ,
